862,453,4,1350777600
312,267,5,1387411200
455,204,4,1349049600
1365,282,1,1350000000
947,301,4,1360713600
946,409,4,1362441600
376,577,5,1352592000
183,115,4,1382572800
1343,491,4,1356048000
1141,642,5,1386201600
1111,356,5,1400630400
1378,223,4,1288828800
601,365,3,1384473600
715,2,1,1258502400
229,165,3,1326153600
694,488,4,1394323200
513,12,2,1366848000
413,702,1,1290729600
1228,434,1,1346457600
739,267,2,1352678400
704,247,1,1405036800
1006,118,1,1321920000
306,647,2,1209859200
1121,296,1,1193875200
1204,348,3,1384473600
644,606,2,1381795200
622,657,3,1327708800
564,674,2,1288828800
151,382,2,1351468800
1104,63,1,1226188800
1320,106,1,1354838400
1060,151,1,1225411200
1488,691,1,1386288000
1291,68,2,1366848000
1226,106,1,1386633600
588,360,4,1261526400
129,163,4,1350864000
1500,248,2,1376352000
1129,725,3,1323907200
520,670,1,1257811200
148,475,5,1355875200
503,119,5,1126483200
88,443,5,1401926400
918,663,4,1383264000
409,331,4,1285804800
1123,639,4,1381968000
71,379,4,1321228800
343,224,5,1384128000
18,400,1,1375401600
657,47,4,1384387200
336,566,4,1354492800
574,712,4,1382140800
5,380,5,1363392000
894,315,4,1259712000
454,232,5,1319673600
1341,20,3,1359590400
548,486,4,1175299200
245,509,1,1365033600
143,107,5,1227312000
706,463,5,1358985600
297,746,3,1382227200
337,538,1,1387065600
229,370,5,1383609600
701,30,2,1261353600
1361,380,5,1389657600
23,175,4,1262217600
1117,325,5,1386547200
490,288,4,1194825600
119,95,5,1388361600
916,476,5,1353283200
1176,33,1,1397433600
262,15,3,1362960000
474,565,1,1367280000
1456,243,3,1167782400
737,249,3,1389484800
1259,281,5,1387238400
1267,545,2,1321833600
102,403,2,1288915200
1041,503,3,1197849600
1465,189,1,1374451200
535,450,1,1405036800
813,566,2,1393459200
1401,701,2,1393459200
1037,439,3,1393286400
749,477,2,1386806400
1150,287,3,1383177600
291,137,3,1334534400
364,409,5,1367971200
745,258,2,1234310400
513,540,2,1402790400
450,748,4,1385856000
298,166,5,1368921600
860,37,1,1387324800
907,93,3,1392595200
825,607,5,1395705600
393,95,2,1302393600
944,742,3,1328486400
941,51,1,1393977600
1318,666,3,1328745600
904,288,3,1318809600
663,662,5,1329264000
921,55,2,1265241600
1200,686,4,1325894400
1274,141,3,1384387200
897,113,2,1387670400
764,617,1,1364688000
288,413,5,1393718400
527,162,2,1351296000
191,340,4,1386979200
1274,306,1,1393632000
1378,238,2,1351728000
319,339,5,1332806400
1053,89,5,1377043200
521,392,3,1370736000
1247,592,4,1291161600
1374,479,5,1319760000
205,425,1,1396828800
286,50,2,1339459200
165,405,5,977270400
414,72,5,1295740800
627,52,4,978220800
1395,67,5,974160000
1150,535,5,974160000
1200,617,3,1214956800
482,701,4,1402790400
1218,640,4,1056672000
926,748,5,1388188800
1296,733,3,1260403200
653,267,3,1360281600
505,421,4,999820800
1170,79,1,1377043200
470,315,2,1335484800
1447,186,5,1358035200
659,653,3,1162252800
201,152,4,1288396800
477,109,5,1298419200
1483,415,4,1227484800
1279,170,5,1353542400
1344,188,5,1294444800
45,225,4,1257379200
1013,506,5,1213228800
642,719,5,1201478400
235,734,5,1230768000
510,743,5,1192579200
682,383,4,1202169600
1054,170,4,1184803200
1097,497,4,1198368000
1207,594,5,1196812800
784,670,5,1225065600
1488,749,1,1383609600
139,723,5,1081555200
1363,572,3,1383436800
1484,508,5,1335744000
878,491,1,1383091200
36,203,1,1382572800
736,482,4,1366156800
216,286,1,1166572800
857,460,1,1324425600
124,273,1,1384128000
617,137,5,970963200
271,30,2,1350864000
50,166,5,1352160000
1447,235,5,1364774400
583,513,5,1347062400
41,416,4,1246665600
345,679,4,1401062400
927,385,4,1363305600
484,474,1,1126656000
599,351,5,1387584000
1103,141,5,1283040000
698,693,1,1304553600
1293,361,4,1257724800
245,379,5,1088035200
981,492,5,1257984000
689,167,5,1372723200
122,113,5,1400025600
1203,37,3,1389744000
928,585,4,1401148800
402,346,5,1326672000
526,255,5,1397260800
470,236,4,1295740800
956,447,2,1358640000
208,574,3,1219708800
215,681,5,1388102400
1216,496,5,1309824000
843,659,2,1261008000
934,228,1,1265760000
139,215,4,1278115200
1416,221,5,1354492800
118,148,5,1272758400
49,481,5,1370995200
468,197,5,1385683200
125,290,5,1389916800
8,224,4,1153180800
1151,243,5,1402617600
1101,39,5,1384387200
145,54,1,1185840000
366,621,5,1381017600
772,216,1,1062028800
665,71,3,1393891200
130,122,3,1250380800
1498,331,3,1375920000
878,530,5,1393286400
1217,537,5,1355097600
239,54,5,1074470400
932,313,5,1355788800
1477,45,4,1143936000
365,277,5,1389052800
714,428,5,1212796800
363,492,3,1377043200
696,200,5,1402272000
1442,624,4,1210723200
515,222,1,1348704000
1083,6,1,1388102400
1139,129,4,1173571200
874,683,1,1342569600
996,82,5,1399248000
1018,319,5,1300665600
966,415,5,1404345600
816,301,4,1404691200
1368,541,5,1394409600
951,394,1,1208822400
419,378,5,1398902400
624,394,5,1356393600
1456,39,4,1364515200
851,533,1,1380499200
673,378,5,1308528000
1246,313,4,1307059200
893,18,4,1175558400
1184,420,5,1262995200
1252,589,4,1404950400
582,16,1,1366934400
796,364,1,1268956800
119,480,5,1381017600
1483,51,5,1231545600
200,243,4,1353628800
1289,634,5,1372118400
766,493,4,1189987200
143,621,4,1253577600
730,382,5,1355443200
1086,178,1,1265155200
407,299,4,1325635200
1325,733,5,1383609600
336,242,4,1108944000
377,710,5,1300147200
318,250,5,1232236800
1431,63,5,1283212800
1213,345,5,1369094400
936,531,4,1379116800
1464,715,5,1370649600
393,395,5,1331769600
153,532,4,1199836800
1036,740,4,1239840000
553,322,5,1375660800
65,58,5,1221523200
127,375,2,1401580800
1457,528,1,1403654400
1417,464,4,1375315200
1229,387,4,1364860800
736,744,3,1377388800
222,316,5,1246665600
1366,243,5,1239753600
171,273,3,1355529600
493,495,5,1378166400
249,354,5,1261612800
1480,185,3,1152748800
1300,72,5,1368057600
1418,639,5,1370649600
978,676,1,1399507200
1482,21,4,1368748800
889,486,5,1404432000
385,586,5,1140825600
64,491,4,1252886400
782,284,5,1357171200
147,551,3,1244764800
349,209,5,1288310400
645,510,5,1388188800
1096,372,5,1185840000
593,91,5,1136764800
606,303,5,997228800
708,675,2,1359849600
1252,672,4,1233360000
1161,90,1,1377216000
235,651,4,1394841600
851,464,5,1271203200
699,162,4,1380240000
1463,421,1,1359849600
307,481,4,1089676800
1135,360,5,1391126400
453,237,5,1210723200
1097,625,5,1377993600
12,99,4,1242864000
872,122,5,1369612800
814,733,2,1117238400
666,5,4,1044835200
472,486,2,1017964800
410,101,4,1385683200
1224,36,4,1005868800
1049,688,3,1328745600
397,89,2,1388275200
231,26,5,1013731200
564,551,5,1351382400
411,52,2,1400371200
44,240,5,1170892800
1344,623,4,1212364800
618,601,3,1208908800
1129,683,5,1299196800
448,138,5,1388880000
478,391,2,1159056000
377,182,5,1372896000
1172,426,5,1397865600
437,241,5,1308787200
804,66,5,1404432000
1088,274,1,1358380800
155,132,5,1322697600
276,697,5,1399852800
779,221,3,1211673600
1269,449,5,1377302400
159,112,4,1186704000
1457,410,4,1299196800
411,499,5,1260057600
773,435,2,1357171200
483,302,5,1393804800
1277,382,4,1341273600
1221,380,3,1382313600
1068,168,5,1071187200
1441,535,1,1167436800
1135,433,1,1372032000
209,523,5,1363910400
1119,426,5,1152230400
1279,51,5,1295395200
652,603,1,1298678400
699,270,5,1233964800
354,92,4,1386460800
1007,359,5,1308268800
977,442,3,1238716800
482,236,5,1329868800
730,624,5,1357171200
1105,98,1,1352073600
665,518,1,1389225600
1073,18,5,1405123200
736,531,2,1339545600
509,533,5,1232323200
1211,277,3,1392422400
152,223,4,1176163200
580,227,1,1369353600
1393,536,4,1370390400
97,722,3,1357171200
659,750,5,1266796800
1299,138,5,1308528000
806,21,5,1285718400
542,165,4,1284681600
267,313,4,1249344000
1231,121,3,1366848000
960,40,5,1399248000
24,282,4,1160611200
1102,369,4,1286841600
1258,300,5,1121472000
106,115,4,1403049600
948,312,5,1379894400
1172,635,5,1392854400
388,561,4,1215475200
507,159,5,1383955200
724,695,5,1202601600
982,167,5,1371081600
743,632,5,1396137600
125,282,5,1342483200
908,523,5,1377907200
88,275,3,1306886400
307,472,5,1169856000
1312,744,5,1374624000
1151,291,4,1286323200
1329,606,1,1392768000
606,566,5,1262649600
675,344,5,1283299200
404,161,1,1316044800
1244,515,3,1315958400
1291,643,5,1294876800
1402,240,1,1228608000
308,637,5,995155200
113,487,4,1210982400
566,375,4,1241222400
555,425,4,1388361600
886,481,1,1335571200
238,529,1,1234051200
1353,243,2,1213833600
464,176,5,1325376000
87,499,2,1290211200
936,355,5,1158278400
1315,378,3,1152230400
525,68,4,1297728000
1493,416,4,1309392000
160,524,4,1231027200
313,526,4,1169078400
695,440,2,1032048000
207,124,4,1226793600
1385,457,4,1352937600
611,342,4,1161993600
590,136,3,1038268800
1183,194,5,1332115200
463,232,5,1213920000
67,34,5,1041033600
1213,662,4,1370044800
459,440,1,1032912000
777,490,5,979084800
639,410,2,1325808000
612,48,5,1389830400
669,486,5,1389830400
1166,341,1,1342224000
1470,326,5,1208995200
1196,6,5,1174780800
995,206,1,1395619200
1392,527,1,1376956800
691,5,1,1095120000
244,668,5,1219017600
298,206,5,1398297600
654,206,5,1183852800
1343,306,5,992563200
679,214,5,1291766400
602,13,4,1380672000
745,12,4,1166054400
808,261,5,1355356800
668,285,5,1276387200
498,223,5,1375056000
741,691,5,1322179200
718,268,5,1256083200
734,227,4,1327708800
420,460,5,1140393600
472,452,5,1365120000
406,19,5,1126137600
813,349,5,1275264000
291,362,5,1124323200
1087,722,4,1397692800
946,469,4,1402617600
638,478,4,1374105600
1469,181,5,1341273600
911,441,5,1284076800
184,109,5,1306108800
1381,164,5,1368144000
698,275,5,1325548800
719,626,5,1207180800
76,715,5,1344988800
493,505,3,1402876800
409,731,5,1301443200
356,418,5,1381622400
935,28,3,1399593600
840,656,5,1380844800
915,703,5,1363219200
1313,362,2,1361404800
317,598,5,1397347200
183,349,5,1392768000
1164,177,5,1358294400
1081,694,5,1402531200
33,459,3,1383955200
305,120,4,1073692800
1327,528,3,1368489600
1310,550,5,1396310400
97,368,5,1364860800
611,383,4,1018483200
95,282,5,1088985600
24,543,5,1361577600
366,404,5,1158019200
303,599,4,1369180800
948,663,5,1352678400
422,222,5,1324425600
1121,40,5,1376611200
438,102,1,1370736000
772,539,5,1369440000
403,145,1,1283990400
1151,453,5,1367625600
1374,389,5,1402531200
25,749,2,1123545600
1048,417,5,1322784000
479,164,5,1297382400
1032,6,5,1295827200
1459,518,5,1315180800
773,412,5,1378339200
1060,152,5,1370390400
853,480,5,1114473600
627,679,5,1210032000
1401,147,5,989366400
457,336,5,1036281600
1025,462,5,1387324800
293,652,5,1018656000
1454,361,5,1396915200
401,168,5,1039564800
863,209,5,1256515200
1403,78,3,1306713600
633,359,5,1265414400
181,716,4,1384819200
1048,66,4,1034294400
89,113,1,1378771200
1474,81,5,1129248000
404,318,5,1121990400
1396,100,3,1392595200
579,144,4,1285200000
345,507,5,1175817600
1461,7,5,1090368000
976,643,5,1093219200
751,419,2,1131062400
570,284,5,1271030400
520,343,4,1288569600
644,316,5,1262131200
864,11,4,1264982400
590,465,5,1264204800
1313,98,5,1221350400
107,92,2,1303776000
1093,617,5,1303344000
1306,314,4,1364256000
346,525,5,1305676800
379,331,3,1310688000
278,520,5,1350432000
1374,384,5,1353888000
200,602,3,1301875200
630,222,3,1327017600
1335,405,5,1387843200
963,72,5,1019001600
1492,221,1,1064966400
1165,62,5,1033603200
250,525,4,1354060800
289,110,2,1126310400
462,160,2,1369958400
1084,563,5,1367712000
331,55,2,1286755200
38,536,2,1127606400
886,650,3,1064188800
21,477,3,1396396800
590,327,5,1225411200
593,306,2,1253232000
972,239,4,1193875200
820,344,3,1240790400
152,385,1,1226275200
987,19,3,1282521600
1224,273,3,1312934400
1241,61,1,1322179200
664,730,3,1276214400
949,714,3,1291334400
441,55,1,1265241600
970,135,2,1386720000
1061,268,5,1098576000
652,578,2,1325548800
145,490,1,1298332800
158,321,5,1355616000
1001,241,4,1316908800
1310,579,4,1370649600
1262,634,5,1322265600
139,211,3,1168300800
282,606,5,1158624000
251,389,3,1368748800
1320,732,1,1236556800
1337,740,5,1372723200
571,338,3,1319155200
426,616,3,1361577600
324,523,3,1302912000
99,606,4,1317772800
1007,139,5,1288656000
1337,537,3,1095811200
385,446,5,1388534400
443,404,3,1399680000
910,258,2,1385078400
1196,127,5,1224028800
70,27,4,1338681600
1105,674,1,1402963200
1500,206,2,1317600000
146,360,4,1355961600
992,161,1,1280707200
796,225,5,1375401600
512,218,3,1289952000
1018,300,1,1223424000
934,198,3,1320364800
693,547,5,1128038400
1322,568,5,1142208000
920,389,3,1394841600
538,613,3,1097020800
794,607,2,1380412800
728,123,3,1383091200
1186,265,5,1240876800
851,709,5,1383955200
594,257,3,1287705600
111,643,5,1193788800
449,142,5,1293494400
1387,418,2,1384041600
677,199,2,1350432000
1497,381,5,1392595200
461,654,5,1129248000
705,165,4,1383350400
238,57,1,1348444800
921,116,4,1257638400
1084,523,2,1350864000
384,466,5,1387238400
367,597,2,1255824000
734,558,5,1065052800
106,89,5,1129161600
504,680,3,1384992000
354,551,5,1129161600
1252,623,4,1352764800
1154,646,3,1391990400
93,358,5,1361059200
579,578,4,1349740800
436,425,2,1349654400
630,15,5,1352937600
613,397,5,1402963200
1234,414,4,1288569600
1167,540,3,1384300800
1436,493,3,1168300800
1031,608,5,1384905600
610,292,5,1383436800
1386,596,5,1355356800
299,660,5,1388102400
1140,31,5,1319673600
786,78,5,1380844800
101,471,5,1247616000
585,565,5,1384041600
815,668,2,1287100800
1226,662,5,1378252800
952,180,2,1353024000
61,190,5,1388620800
1244,528,4,1234828800
836,478,5,1353888000
367,687,5,1393200000
1334,192,4,1293753600
848,295,5,1376352000
1328,678,5,1383091200
1277,708,2,1384128000
415,153,5,1353801600
963,742,2,1358899200
1335,175,5,1391731200
336,117,5,1358208000
1445,200,4,1370908800
1480,180,1,1287878400
1311,67,5,1375833600
37,597,5,1371859200
701,303,5,1396396800
836,278,3,1227052800
339,439,4,1317254400
1289,478,3,1096329600
152,566,2,1357084800
1279,666,4,1298332800
913,429,5,1355270400
1212,56,4,1396915200
1024,415,5,1349568000
1374,647,3,1252022400
1392,669,1,1389830400
694,597,3,1387843200
69,405,5,1179705600
36,141,5,1384646400
199,83,1,1297641600
1391,142,5,1397865600
576,427,5,1390089600
167,123,4,1346198400
121,73,5,1385251200
1236,727,4,1372809600
1319,93,5,1363305600
509,599,1,1282435200
633,624,4,1386633600
872,109,3,1286841600
1184,458,5,1363132800
398,33,2,1291161600
64,58,1,1367539200
1326,543,5,1289347200
1101,103,5,1223596800
431,113,1,1390608000
207,700,5,1373500800
1426,685,5,1365811200
989,190,3,1371427200
1221,509,5,1391385600
485,662,4,1356566400
988,260,1,1358640000
1221,524,5,1203984000
1407,300,1,1296259200
649,338,5,1218758400
833,62,5,1403740800
194,261,5,1182124800
1194,459,3,1405036800
570,550,2,1404950400
1208,669,1,1294704000
1167,169,5,1377561600
280,222,5,1379980800
1035,624,2,1213315200
24,578,4,1381795200
907,651,1,1312761600
1267,637,5,1368316800
491,434,5,1353196800
668,261,4,1242086400
307,461,5,1290729600
1044,235,4,1376611200
129,189,5,1383609600
660,229,5,1385942400
1300,248,4,1377388800
638,99,5,1404864000
1209,302,5,1360454400
1363,541,2,1313366400
1331,566,5,1241827200
921,410,1,1316390400
928,131,3,1352246400
696,304,5,1388793600
546,167,4,1285459200
1270,95,2,1382745600
274,99,2,1384905600
1059,698,4,1353283200
232,366,1,1319587200
1344,628,1,1391472000
441,109,5,1382572800
7,573,1,1286755200
545,85,3,1299542400
630,467,5,1382745600
492,445,3,1392854400
149,126,2,1404864000
1397,207,4,1385769600
1273,364,5,1378684800
1326,319,4,1374624000
751,43,2,1355961600
835,627,5,1388534400
1258,249,5,1355875200
712,364,5,1384819200
484,45,5,1378944000
1011,265,5,1382659200
1419,319,5,1383523200
711,51,5,1402358400
312,112,3,1381795200
1147,274,4,1351468800
1455,526,5,1385164800
903,577,4,1364256000
392,273,5,1386633600
1466,349,3,1352246400
935,330,1,1383177600
302,480,5,1383091200
401,250,5,1376611200
39,607,4,1286755200
1124,221,5,1380931200
1382,155,4,1321747200
387,61,5,1325030400
159,571,4,1351641600
358,157,1,1356048000
71,562,5,1402444800
688,344,5,1356480000
1278,701,4,1394064000
505,66,5,1383436800
418,635,2,1383609600
430,335,5,1318809600
597,307,4,1388793600
591,546,5,1307923200
716,607,4,1398902400
775,356,5,1345507200
816,89,5,1383004800
1297,205,4,1385251200
135,169,4,1351641600
814,672,5,1390262400
367,200,5,1383609600
566,499,5,1358121600
1188,201,5,1383264000
1417,193,5,1351382400
1381,448,4,1385769600
41,706,5,1368316800
1320,104,5,1379721600
403,642,5,1382745600
356,398,5,1294617600
1445,704,4,1353196800
445,129,3,1395014400
620,469,4,1384214400
1311,414,5,1401408000
471,332,4,1385510400
1452,484,4,1322179200
410,616,5,1351555200
39,542,5,1290124800
521,312,3,1349654400
1093,311,5,1398902400
1105,298,4,1318896000
643,249,5,1275264000
34,267,5,1256169600
1456,341,5,1391385600
781,305,5,1386720000
596,117,5,1387238400
1015,122,4,1395187200
426,361,5,1387411200
1146,730,5,1383004800
1324,121,5,1323129600
1031,105,5,1348704000
808,495,5,1359417600
675,163,5,1352160000
419,330,3,1229212800
400,60,4,1265932800
445,706,5,1264809600
860,440,5,1073174400
781,445,5,1375747200
446,161,4,1201219200
1371,169,5,1383523200
706,673,5,1358380800
226,17,4,1384300800
895,718,5,1404604800
130,593,5,1355875200
294,398,5,1362096000
1420,734,1,1384646400
267,617,5,1371168000
1201,197,4,1403222400
895,253,5,1353024000
228,608,5,1386806400
528,395,4,1368662400
669,272,3,1297987200
535,518,4,1257379200
801,44,5,1354147200
702,501,4,1356307200
731,132,3,1356393600
1499,1,5,1020643200
867,597,1,1021161600
1083,539,1,1033776000
1081,389,3,1004400000
1255,458,1,1071532800
879,187,1,1065398400
53,511,1,1070496000
817,395,2,1059264000
1287,702,2,1076284800
584,234,5,1004054400
333,700,4,1265760000
186,301,5,1046822400
1046,500,5,1232928000
904,69,5,1142553600
71,19,5,1223251200
1253,314,5,1156204800
618,76,5,1108425600
679,568,5,1009497600
1272,125,3,1080777600
856,70,1,1058400000
988,19,3,1102291200
1487,618,5,1054598400
628,232,5,1101254400
124,414,5,1115164800
553,167,5,1051401600
783,75,3,1116201600
1191,32,2,1061424000
729,418,3,1104019200
1415,134,5,1167955200
1477,140,4,1066348800
103,242,4,1129420800
690,633,5,1359504000
824,191,5,1056758400
1351,285,1,1257120000
500,214,2,1259798400
553,657,2,1368230400
724,394,5,1001116800
97,166,3,1179619200
1157,198,4,1018051200
366,500,1,1180051200
81,648,4,1178409600
1164,98,4,1199577600
437,391,4,1176508800
386,288,4,1178668800
467,219,3,1185408000
1158,264,5,1163030400
1123,164,5,1185062400
815,187,1,1185667200
310,456,4,1188086400
1148,320,5,1196553600
386,670,4,1152748800
1105,297,4,1209254400
1477,355,2,1358380800
626,278,3,1130630400
1313,380,2,1025568000
1425,657,2,1038614400
1177,194,3,1132617600
1192,204,4,1143936000
1346,97,5,1155686400
827,731,4,1036022400
207,385,3,1125964800
1099,648,5,1012089600
1005,581,2,1109721600
853,13,1,1039132800
1346,60,5,1353283200
801,204,5,1313884800
1396,406,4,1367971200
76,187,5,1326153600
996,747,1,1157500800
201,322,5,1158624000
842,697,4,1264982400
468,112,5,1268956800
753,698,5,1324339200
677,660,5,1098921600
418,651,4,1048118400
6,102,4,1246665600
1194,704,2,1025481600
509,121,5,1038268800
1028,678,5,1041379200
7,540,4,1061424000
210,261,4,1282089600
293,23,5,1047772800
1340,455,5,1023321600
1233,295,4,1044403200
888,383,5,1045785600
1319,667,5,1040428800
142,158,5,1404604800
1038,742,4,1123372800
1466,316,4,1051920000
1379,595,5,1031184000
1390,299,5,1046736000
184,415,5,1032912000
1213,17,5,1041033600
1294,98,5,1058313600
246,247,4,1048291200
131,602,5,1124323200
1200,513,5,1049241600
667,540,4,1123718400
1319,613,3,1337040000
935,546,5,1378252800
890,107,5,1324944000
1192,272,5,1055721600
562,30,5,1392422400
1435,65,3,1205193600
1410,670,4,1395273600
598,672,5,1364428800
1288,63,1,1071705600
1365,227,5,1005004800
867,36,5,1033776000
180,377,5,1029974400
159,137,5,1073174400
1352,241,4,1050364800
798,342,5,1069200000
977,321,5,1079913600
949,650,5,1042761600
376,552,4,1071187200
239,744,5,1369267200
1352,443,5,1364774400
820,540,4,1357776000
312,180,5,1050883200
1019,648,5,1175817600
561,191,5,1038960000
1234,349,5,1015891200
63,715,4,1042243200
704,704,5,1204588800
791,607,4,1197417600
1347,64,4,1199577600
339,567,5,1375228800
1056,20,5,1405468800
187,646,5,1405900800
1439,652,5,1405209600
680,185,4,1405123200
642,650,5,1356825600
1197,492,4,1115424000
27,737,1,1133740800
702,198,4,1391558400
1437,229,5,1264896000
282,476,5,1391644800
1288,571,4,1168560000
468,258,5,1315612800
352,718,5,1083801600
385,477,5,1103760000
96,271,5,1144195200
985,203,5,1402444800
1132,580,4,1360713600
839,721,5,1179532800
46,217,5,1386115200
893,750,4,1401753600
682,363,5,1199318400
344,680,4,1356480000
1030,578,4,1265328000
608,525,5,1359504000
1415,431,5,1342396800
96,184,4,1261785600
1486,723,5,1325116800
811,501,5,1062460800
1444,312,5,1072483200
961,694,5,1364342400
1171,388,5,1357171200
1393,180,2,1400889600
1353,261,5,1347840000
416,388,4,1294617600
1450,386,5,1388448000
219,569,4,1356652800
1137,198,4,1395360000
706,51,5,1231286400
240,359,4,1357516800
683,197,5,1393977600
607,425,5,1089676800
699,441,5,1362096000
511,57,5,1138665600
487,407,5,1109721600
73,268,5,1401580800
1366,270,5,1376524800
900,646,4,1356652800
12,315,5,1316476800
409,287,4,1366156800
1297,85,4,1325116800
758,316,4,1289692800
58,310,5,1381968000
1240,144,5,1388620800
445,613,5,1393977600
761,747,5,1357084800
1336,89,5,1382659200
483,596,4,1325721600
589,208,5,1382140800
1188,741,4,1356998400
38,669,5,1373068800
969,10,5,1164758400
869,436,4,1357948800
285,56,4,1404950400
126,47,5,1372118400
525,415,5,1290902400
1238,417,5,1200614400
1344,234,5,1388620800
1392,545,5,1366502400
147,366,4,1122422400
288,140,5,1387324800
487,688,4,1356739200
1418,55,5,1398643200
1478,54,5,1122854400
1046,208,5,1346976000
817,425,5,1386720000
1343,262,5,1128902400
70,445,4,1341878400
324,222,5,1373587200
484,296,4,1379548800
691,731,5,1356912000
588,280,3,1152144000
761,357,5,1142467200
846,10,5,1358121600
1466,599,5,1362441600
665,41,5,1376092800
176,652,5,1076889600
1388,281,4,1293667200
1143,573,5,1360886400
1028,470,4,1295827200
851,724,2,1383696000
1300,431,5,1327190400
1082,348,4,1383609600
993,410,5,1395878400
236,360,5,1390089600
1448,392,3,1376092800
340,75,3,1283299200
736,203,5,1128556800
315,484,5,1275523200
493,113,5,1264982400
149,607,5,1318982400
337,58,5,1153872000
1283,302,5,1122854400
1486,138,5,1255392000
1118,81,2,1128038400
425,537,3,1349395200
269,376,5,1386201600
1384,653,5,1389225600
800,341,5,1369180800
956,381,5,1351468800
274,248,5,1391904000
1364,16,5,1393113600
699,272,4,1356480000
1331,388,5,1370736000
1271,651,3,1357430400
646,83,5,1151884800
1427,576,5,1397433600
919,385,5,1357430400
1209,569,5,1398816000
967,57,5,1375228800
1202,673,5,1388275200
1279,258,5,1387929600
1368,597,5,1320969600
536,447,4,1382918400
398,135,5,1390780800
75,164,5,1181174400
1378,594,5,1294185600
600,550,5,1365033600
508,563,5,1356652800
378,89,5,1234051200
1173,615,5,1132963200
1238,540,5,1375056000
1037,131,5,1398556800
643,127,5,1360972800
1067,415,3,1323734400
1224,395,5,1225411200
1408,625,5,1404259200
642,724,5,1220832000
420,569,3,1399507200
154,405,5,1341446400
816,361,4,1231200000
1379,168,4,1358035200
445,491,5,1401062400
260,723,3,1398211200
1254,616,5,1381104000
147,487,5,1356566400
572,393,5,1390608000
1286,443,5,1129161600
1256,652,5,1404345600
792,81,5,1361923200
938,337,5,1168473600
1171,59,5,1392076800
1270,303,5,1387929600
657,727,3,1388275200
1006,708,5,1357084800
530,498,5,1396137600
1043,704,5,1389052800
571,276,5,1374451200
1365,594,5,1357430400
211,730,5,1272153600
1100,574,5,1389744000
100,459,5,1386979200
454,72,5,1387497600
39,330,5,1129248000
699,284,5,1399420800
1198,317,5,1392595200
854,354,5,1380758400
532,553,5,1349481600
29,455,5,1389312000
819,192,5,1142467200
1100,84,5,1386374400
642,203,5,1296518400
1018,740,4,1356393600
410,654,5,1136678400
1263,740,5,1397088000
1240,514,5,1128384000
141,215,4,1356739200
1231,544,2,1375574400
82,578,5,1352505600
166,648,5,1216339200
581,218,2,1394841600
18,400,5,1389312000
743,378,4,1355097600
460,479,4,1294704000
953,633,5,1358467200
1414,364,4,1387929600
629,696,5,1389744000
1142,101,4,1390521600
1042,160,3,1254441600
924,140,2,1357430400
947,205,4,1368057600
882,304,5,1387152000
867,294,5,1394496000
822,425,5,1390780800
535,4,4,1355702400
1239,215,2,1326585600
590,459,5,1113091200
1467,734,5,1347753600
1170,247,5,1325203200
800,140,5,1404691200
1156,592,5,1282089600
1021,39,3,1093478400
115,351,4,1393027200
1444,105,5,1388448000
871,135,4,1386633600
1398,546,5,1367539200
1369,136,5,1388707200
179,9,5,1258502400
585,560,5,1400371200
791,600,5,1396137600
993,152,3,1385769600
224,44,2,1298851200
140,87,5,1364774400
565,698,5,1323475200
1184,176,5,1359244800
383,400,4,1278288000
1337,251,5,1356393600
841,664,5,1392681600
1423,442,5,1163116800
432,233,5,1125705600
1198,331,5,1171324800
865,702,5,1397692800
1388,433,5,1136505600
1464,92,2,1323475200
366,303,4,1089590400
1231,630,5,1388707200
988,485,5,1384646400
961,571,5,1168300800
720,559,3,1305417600
1486,123,2,1363651200
860,621,5,1384819200
632,274,3,1392940800
1409,98,5,1389312000
770,688,5,1086307200
454,529,5,1107388800
1349,681,2,1258329600
73,120,4,1363132800
1235,336,5,1401235200
36,75,5,1229731200
1147,204,5,1355702400
169,588,5,1377216000
1042,238,3,1200873600
850,713,4,1221955200
1002,203,5,1048723200
1322,271,5,1359244800
214,720,5,1357257600
678,602,5,1391558400
1073,52,5,1358121600
875,305,5,1390867200
1249,364,5,1371513600
1190,147,5,1394755200
131,447,4,1353456000
1322,3,4,1395273600
386,726,5,1391644800
1418,34,3,1265500800
1077,556,5,1358812800
1322,410,3,1356048000
496,329,5,1083110400
719,277,3,1394236800
526,440,5,1356307200
716,26,5,1088121600
1262,244,5,1347321600
695,226,5,1116547200
329,564,4,1185235200
578,665,5,1313798400
258,457,4,1387324800
1310,25,5,1390953600
1104,603,4,1132099200
1323,399,5,1384214400
1112,729,5,1388448000
113,512,5,1391990400
1372,372,5,1354752000
856,239,5,1101600000
289,614,5,1354060800
45,540,4,1392595200
418,629,4,1151366400
1161,87,4,1371772800
782,194,5,1388016000
207,478,2,1374278400
635,14,4,1389571200
345,217,5,1401580800
1460,49,5,1249084800
653,717,5,1136246400
230,597,5,1390780800
796,674,2,1394236800
574,26,5,1402963200
1298,551,4,1383782400
621,620,5,1394236800
713,740,5,1394582400
288,297,5,1394928000
201,450,5,1199750400
240,711,5,1356566400
374,281,3,1403740800
1202,276,5,1131321600
618,496,5,1379808000
747,579,5,1123977600
901,194,4,1237680000
753,439,5,1357257600
605,631,4,1081555200
896,394,5,1391385600
938,544,5,1380412800
754,119,5,1388448000
182,458,5,1336003200
510,676,4,1168300800
